labor_category_code,labor_category_description,zipcode,city,state,labor_item,labor_item_description,unit_permit_fee,omni_item_id,provider,vbu_number,created_by,created_timestamp,updated_by,updated_timestamp,old_price,county,municipality,est_permit_obtain_days
3,APPL - ELEC COOKING (INLC TRASH COMP),02356,NORTH EASTON,MA,227808,Permit and Processing Fee - Ecook,50,5014818701,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,7
398,APPL - PREMIUM,02356,NORTH EASTON,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,4
398,APPL - PREMIUM,02356,NORTH EASTON,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,6
398,APPL - PREMIUM,02356,NORTH EASTON,MA,7513734,Permit Fee- Elec Walloven and CT,50,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,7
6,APPL - DISHWASHERS,02357,NORTH EASTON,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02357,NORTH EASTON,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,6
62,APPL - LP GAS,02357,NORTH EASTON,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02357,NORTH EASTON,MA,227808,Permit and Processing Fee - Ecook,50,5014818701,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,7
398,APPL - PREMIUM,02357,NORTH EASTON,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,4
398,APPL - PREMIUM,02357,NORTH EASTON,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,6
398,APPL - PREMIUM,02357,NORTH EASTON,MA,7513734,Permit Fee- Elec Walloven and CT,50,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,7
6,APPL - DISHWASHERS,02359,PEMBROKE,MA,161646,Permit and Processing Fee - Dish,35,5014818737,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02359,PEMBROKE,MA,133415,Permit and Processing Fee - NG,40,5014818591,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
62,APPL - LP GAS,02359,PEMBROKE,MA,133425,Permit and Processing Fee - LP,40,5014818715,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02359,PEMBROKE,MA,227808,Permit and Processing Fee - Ecook,25,5014818701,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,3
398,APPL - PREMIUM,02359,PEMBROKE,MA,806280,Permit Fee - Dishwasher,35,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,4
398,APPL - PREMIUM,02359,PEMBROKE,MA,7513735,Permit Fee - Gas,40,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,6
398,APPL - PREMIUM,02359,PEMBROKE,MA,7513734,Permit Fee- Elec Walloven and CT,25,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,3
6,APPL - DISHWASHERS,02360,PLYMOUTH,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02360,PLYMOUTH,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
62,APPL - LP GAS,02360,PLYMOUTH,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02360,PLYMOUTH,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,3
398,APPL - PREMIUM,02360,PLYMOUTH,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,4
398,APPL - PREMIUM,02360,PLYMOUTH,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,6
398,APPL - PREMIUM,02360,PLYMOUTH,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,3
6,APPL - DISHWASHERS,02364,KINGSTON,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02364,KINGSTON,MA,133415,Permit and Processing Fee - NG,45,5014818591,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
62,APPL - LP GAS,02364,KINGSTON,MA,133425,Permit and Processing Fee - LP,45,5014818715,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
398,APPL - PREMIUM,02364,KINGSTON,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,4
398,APPL - PREMIUM,02364,KINGSTON,MA,7513735,Permit Fee - Gas,45,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,6
6,APPL - DISHWASHERS,02367,PLYMPTON,MA,161646,Permit and Processing Fee - Dish,65,5014818737,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02367,PLYMPTON,MA,133415,Permit and Processing Fee - NG,65,5014818591,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
62,APPL - LP GAS,02367,PLYMPTON,MA,133425,Permit and Processing Fee - LP,65,5014818715,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02367,PLYMPTON,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,3
398,APPL - PREMIUM,02367,PLYMPTON,MA,806280,Permit Fee - Dishwasher,65,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,4
398,APPL - PREMIUM,02367,PLYMPTON,MA,7513735,Permit Fee - Gas,65,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,6
398,APPL - PREMIUM,02367,PLYMPTON,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,3
6,APPL - DISHWASHERS,02368,RANDOLPH,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02368,RANDOLPH,MA,133415,Permit and Processing Fee - NG,55,5014818591,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,6
62,APPL - LP GAS,02368,RANDOLPH,MA,133425,Permit and Processing Fee - LP,55,5014818715,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02368,RANDOLPH,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,6
398,APPL - PREMIUM,02368,RANDOLPH,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,NORFOLK,DUMMY_VALUE,4
398,APPL - PREMIUM,02368,RANDOLPH,MA,7513735,Permit Fee - Gas,55,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,NORFOLK,DUMMY_VALUE,6
398,APPL - PREMIUM,02368,RANDOLPH,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,NORFOLK,DUMMY_VALUE,6
6,APPL - DISHWASHERS,02370,ROCKLAND,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02370,ROCKLAND,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
62,APPL - LP GAS,02370,ROCKLAND,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02370,ROCKLAND,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,3
398,APPL - PREMIUM,02370,ROCKLAND,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,4
398,APPL - PREMIUM,02370,ROCKLAND,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,6
398,APPL - PREMIUM,02370,ROCKLAND,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,3
6,APPL - DISHWASHERS,02375,SOUTH EASTON,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02375,SOUTH EASTON,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,6
62,APPL - LP GAS,02375,SOUTH EASTON,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02375,SOUTH EASTON,MA,227808,Permit and Processing Fee - Ecook,50,5014818701,CRST HOME SOLUTIONS,86557,,,,,,BRISTOL,DUMMY_VALUE,7
398,APPL - PREMIUM,02375,SOUTH EASTON,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,4
398,APPL - PREMIUM,02375,SOUTH EASTON,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,6
398,APPL - PREMIUM,02375,SOUTH EASTON,MA,7513734,Permit Fee- Elec Walloven and CT,50,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,BRISTOL,DUMMY_VALUE,7
6,APPL - DISHWASHERS,02379,WEST BRIDGEWATER,MA,161646,Permit and Processing Fee - Dish,40,5014818737,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02379,WEST BRIDGEWATER,MA,133415,Permit and Processing Fee - NG,40,5014818591,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
62,APPL - LP GAS,02379,WEST BRIDGEWATER,MA,133425,Permit and Processing Fee - LP,40,5014818715,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02379,WEST BRIDGEWATER,MA,227808,Permit and Processing Fee - Ecook,35,5014818701,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,3
398,APPL - PREMIUM,02379,WEST BRIDGEWATER,MA,806280,Permit Fee - Dishwasher,40,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,4
398,APPL - PREMIUM,02379,WEST BRIDGEWATER,MA,7513735,Permit Fee - Gas,40,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,6
398,APPL - PREMIUM,02379,WEST BRIDGEWATER,MA,7513734,Permit Fee- Elec Walloven and CT,35,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,3
6,APPL - DISHWASHERS,02382,WHITMAN,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02382,WHITMAN,MA,133415,Permit and Processing Fee - NG,40,5014818591,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
62,APPL - LP GAS,02382,WHITMAN,MA,133425,Permit and Processing Fee - LP,40,5014818715,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,6
3,APPL - ELEC COOKING (INLC TRASH COMP),02382,WHITMAN,MA,227808,Permit and Processing Fee - Ecook,40,5014818701,CRST HOME SOLUTIONS,86557,,,,,,PLYMOUTH,DUMMY_VALUE,3
398,APPL - PREMIUM,02382,WHITMAN,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,4
398,APPL - PREMIUM,02382,WHITMAN,MA,7513735,Permit Fee - Gas,40,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,6
398,APPL - PREMIUM,02382,WHITMAN,MA,7513734,Permit Fee- Elec Walloven and CT,40,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,PLYMOUTH,DUMMY_VALUE,3
6,APPL - DISHWASHERS,02420,LEXINGTON,MA,161646,Permit and Processing Fee - Dish,60,5014818737,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02420,LEXINGTON,MA,133415,Permit and Processing Fee - NG,30,5014818591,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
62,APPL - LP GAS,02420,LEXINGTON,MA,133425,Permit and Processing Fee - LP,30,5014818715,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
3,APPL - ELEC COOKING (INLC TRASH COMP),02420,LEXINGTON,MA,227808,Permit and Processing Fee - Ecook,30,5014818701,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02420,LEXINGTON,MA,806280,Permit Fee - Dishwasher,60,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02420,LEXINGTON,MA,7513735,Permit Fee - Gas,30,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02420,LEXINGTON,MA,7513734,Permit Fee- Elec Walloven and CT,30,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
6,APPL - DISHWASHERS,02421,LEXINGTON,MA,161646,Permit and Processing Fee - Dish,60,5014818737,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02421,LEXINGTON,MA,133415,Permit and Processing Fee - NG,30,5014818591,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
62,APPL - LP GAS,02421,LEXINGTON,MA,133425,Permit and Processing Fee - LP,30,5014818715,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
3,APPL - ELEC COOKING (INLC TRASH COMP),02421,LEXINGTON,MA,227808,Permit and Processing Fee - Ecook,30,5014818701,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02421,LEXINGTON,MA,806280,Permit Fee - Dishwasher,60,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02421,LEXINGTON,MA,7513735,Permit Fee - Gas,30,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02421,LEXINGTON,MA,7513734,Permit Fee- Elec Walloven and CT,30,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
6,APPL - DISHWASHERS,02445,BROOKLINE,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02445,BROOKLINE,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,6
62,APPL - LP GAS,02445,BROOKLINE,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,6
398,APPL - PREMIUM,02445,BROOKLINE,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,NORFOLK,DUMMY_VALUE,4
398,APPL - PREMIUM,02445,BROOKLINE,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,NORFOLK,DUMMY_VALUE,6
6,APPL - DISHWASHERS,02446,BROOKLINE,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02446,BROOKLINE,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,6
62,APPL - LP GAS,02446,BROOKLINE,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,NORFOLK,DUMMY_VALUE,6
398,APPL - PREMIUM,02446,BROOKLINE,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,NORFOLK,DUMMY_VALUE,4
398,APPL - PREMIUM,02446,BROOKLINE,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,NORFOLK,DUMMY_VALUE,6
6,APPL - DISHWASHERS,02451,WALTHAM,MA,161646,Permit and Processing Fee - Dish,25,5014818737,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02451,WALTHAM,MA,133415,Permit and Processing Fee - NG,25,5014818591,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
62,APPL - LP GAS,02451,WALTHAM,MA,133425,Permit and Processing Fee - LP,25,5014818715,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
3,APPL - ELEC COOKING (INLC TRASH COMP),02451,WALTHAM,MA,227808,Permit and Processing Fee - Ecook,25,5014818701,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02451,WALTHAM,MA,806280,Permit Fee - Dishwasher,25,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02451,WALTHAM,MA,7513735,Permit Fee - Gas,25,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02451,WALTHAM,MA,7513734,Permit Fee- Elec Walloven and CT,25,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
6,APPL - DISHWASHERS,02452,WALTHAM,MA,161646,Permit and Processing Fee - Dish,25,5014818737,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02452,WALTHAM,MA,133415,Permit and Processing Fee - NG,25,5014818591,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
62,APPL - LP GAS,02452,WALTHAM,MA,133425,Permit and Processing Fee - LP,25,5014818715,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
3,APPL - ELEC COOKING (INLC TRASH COMP),02452,WALTHAM,MA,227808,Permit and Processing Fee - Ecook,25,5014818701,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02452,WALTHAM,MA,806280,Permit Fee - Dishwasher,25,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02452,WALTHAM,MA,7513735,Permit Fee - Gas,25,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02452,WALTHAM,MA,7513734,Permit Fee- Elec Walloven and CT,25,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
6,APPL - DISHWASHERS,02453,WALTHAM,MA,161646,Permit and Processing Fee - Dish,25,5014818737,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02453,WALTHAM,MA,133415,Permit and Processing Fee - NG,25,5014818591,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
62,APPL - LP GAS,02453,WALTHAM,MA,133425,Permit and Processing Fee - LP,25,5014818715,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
3,APPL - ELEC COOKING (INLC TRASH COMP),02453,WALTHAM,MA,227808,Permit and Processing Fee - Ecook,25,5014818701,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02453,WALTHAM,MA,806280,Permit Fee - Dishwasher,25,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02453,WALTHAM,MA,7513735,Permit Fee - Gas,25,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02453,WALTHAM,MA,7513734,Permit Fee- Elec Walloven and CT,25,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
6,APPL - DISHWASHERS,02458,NEWTON,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02458,NEWTON,MA,133415,Permit and Processing Fee - NG,50,5014818591,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
62,APPL - LP GAS,02458,NEWTON,MA,133425,Permit and Processing Fee - LP,50,5014818715,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
3,APPL - ELEC COOKING (INLC TRASH COMP),02458,NEWTON,MA,227808,Permit and Processing Fee - Ecook,20,5014818701,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02458,NEWTON,MA,806280,Permit Fee - Dishwasher,50,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02458,NEWTON,MA,7513735,Permit Fee - Gas,50,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02458,NEWTON,MA,7513734,Permit Fee- Elec Walloven and CT,20,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
6,APPL - DISHWASHERS,02459,NEWTON CENTER,MA,161646,Permit and Processing Fee - Dish,20,5014818737,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02459,NEWTON CENTER,MA,133415,Permit and Processing Fee - NG,20,5014818591,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
62,APPL - LP GAS,02459,NEWTON CENTER,MA,133425,Permit and Processing Fee - LP,20,5014818715,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
3,APPL - ELEC COOKING (INLC TRASH COMP),02459,NEWTON CENTER,MA,227808,Permit and Processing Fee - Ecook,20,5014818701,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02459,NEWTON CENTER,MA,806280,Permit Fee - Dishwasher,20,5002389441,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02459,NEWTON CENTER,MA,7513735,Permit Fee - Gas,20,5016941247,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
398,APPL - PREMIUM,02459,NEWTON CENTER,MA,7513734,Permit Fee- Elec Walloven and CT,20,5016941245,CRST HOME SOLUTIONS,86557,,2025-10-15T00:00,,,,MIDDLESEX,DUMMY_VALUE,4
6,APPL - DISHWASHERS,02460,NEWTONVILLE,MA,161646,Permit and Processing Fee - Dish,50,5014818737,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
4,APPL - NATURAL GAS,02460,NEWTONVILLE,MA,133415,Permit and Processing Fee - NG,20,5014818591,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
62,APPL - LP GAS,02460,NEWTONVILLE,MA,133425,Permit and Processing Fee - LP,20,5014818715,CRST HOME SOLUTIONS,86557,,,,,,MIDDLESEX,DUMMY_VALUE,4
